1,2,3,4,5,6,7,9,10
4669,11,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.007
4786,11,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.007
4744,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
4995,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
6537,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
13964,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
15016,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
15131,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
15218,11,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.007
6392,11,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.007
14922,11,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.007
5728,11,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.007
5746,11,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.007
5801,11,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.007
6934,11,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,0.007
6697,11,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,0.007
6014,11,No,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,0.007
12664,11,Yes,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Unknown,0.007
9464,11,No,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,0.007
10116,11,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,0.007
9992,11,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,0.007
10251,11,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,0.007
9670,11,Yes,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Unknown,0.007
10439,11,No,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,0.007
3600,11,Yes,Spirochaetes,Spirochaetia,Spirochaetales,Unknown,Unknown,0.007
15507,11,No,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,0.007
6548,11,No,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,0.007
1581,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
4026,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
4168,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
4444,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
4781,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
5269,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
14066,11,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.007
17158,10,No,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,0.006
17102,10,No,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,0.006
17103,10,Yes,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Unknown,0.006
14407,10,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.006
14325,10,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.006
1980,10,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Unknown,0.006
1411,10,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,0.006
1638,10,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.006
1563,10,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
1664,10,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
1687,10,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
7863,10,No,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,0.006
7966,10,No,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,0.006
7035,10,No,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,0.006
6369,10,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.006
6274,10,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.006
6421,10,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.006
15143,10,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Flavonifractor,0.006
4960,10,Yes,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,0.006
4546,10,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,0.006
4574,10,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.006
4931,10,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.006
4183,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
4883,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
4958,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
6517,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
14965,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
15204,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
15370,10,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
6607,10,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.006
14923,10,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.006
6947,10,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.006
6945,10,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,0.006
6657,10,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.006
12918,10,No,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,0.006
13164,10,Yes,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Unknown,0.006
15469,10,Yes,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Unknown,0.006
10120,10,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,0.006
10028,10,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,0.006
3585,10,Yes,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Unknown,0.006
3607,10,Yes,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Unknown,0.006
1005,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
1416,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4027,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4141,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4173,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4671,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
6256,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
9197,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14953,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
15394,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
17347,10,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
17194,9,No,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,0.006
16956,9,No,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,0.006
14400,9,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.006
14424,9,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.006
14373,9,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Unknown,Unknown,0.006
14822,9,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.006
1319,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Unknown,0.006
1982,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Unknown,0.006
1612,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.006
1623,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
1913,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
1914,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
1933,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
2323,9,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.006
3516,9,Yes,Candidatus_Gracilibacteria,Candidatus_Gracilibacteria_unclassified,Candidatus_Gracilibacteria_unclassified,Unknown,Unknown,0.006
8630,9,No,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,0.006
698,9,No,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,0.006
380,9,Yes,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Unknown,Unknown,0.006
7017,9,No,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,0.006
7044,9,No,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,0.006
7115,9,No,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,0.006
4312,9,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.006
4965,9,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.006
6753,9,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.006
3978,9,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Unknown,0.006
5119,9,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.006
6139,9,Yes,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Unknown,0.006
15292,9,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.006
4326,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
4704,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
4989,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
5050,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
6267,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
15075,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
15177,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
15275,9,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.006
6768,9,No,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massiliomicrobiota,0.006
6791,9,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.006
13968,9,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.006
5749,9,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.006
9463,9,No,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,0.006
19339,9,No,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,0.006
10079,9,No,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,0.006
9634,9,No,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,0.006
9699,9,Yes,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Unknown,0.006
9728,9,Yes,Proteobacteria,Gammaproteobacteria,Pasteurellales,Unknown,Unknown,0.006
5969,9,No,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,0.006
3613,9,No,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,0.006
1370,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
1961,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
2165,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4031,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
4301,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
6555,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
6894,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
8590,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
9382,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14025,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14212,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14223,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14227,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
14899,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
15403,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
17317,9,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.006
17133,8,Yes,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Unknown,0.005
17162,8,Yes,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Unknown,0.005
15478,8,Yes,Actinobacteria,Actinobacteria,Actinomycetales,Unknown,Unknown,0.005
17239,8,No,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,0.005
17009,8,No,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,0.005
17067,8,No,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,0.005
14429,8,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
14630,8,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
14739,8,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
14380,8,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Unknown,Unknown,0.005
1520,8,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.005
1589,8,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.005
1586,8,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
1593,8,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
1671,8,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
2317,8,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
2489,8,No,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,0.005
2500,8,Yes,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Unknown,0.005
2510,8,Yes,Bacteroidetes,Flavobacteriia,Flavobacteriales,Unknown,Unknown,0.005
8616,8,Yes,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Unknown,Unknown,0.005
8239,8,Yes,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Unknown,0.005
7931,8,No,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,0.005
8056,8,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.005
8060,8,Yes,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Unknown,0.005
14208,8,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.005
5105,8,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.005
5113,8,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.005
6315,8,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.005
3931,8,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,0.005
15127,8,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Flavonifractor,0.005
15156,8,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Unknown,0.005
4330,8,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.005
4480,8,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,0.005
5285,8,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,0.005
4530,8,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.005
4607,8,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.005
4842,8,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.005
14894,8,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus,0.005
15321,8,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.005
4242,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
4709,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
4929,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
6188,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
6494,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
6543,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
6550,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
15013,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
15109,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
15211,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
15278,8,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.005
6828,8,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.005
14845,8,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.005
6606,8,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.005
5852,8,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.005
5867,8,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.005
6648,8,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,0.005
6069,8,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Unknown,0.005
9387,8,No,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,0.005
9256,8,Yes,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Unknown,0.005
9434,8,No,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,0.005
14106,8,No,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,0.005
19313,8,Yes,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unknown,Unknown,0.005
9631,8,No,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,0.005
9700,8,No,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,0.005
12157,8,No,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.005
993,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
994,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
1037,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
1333,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
2141,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
2278,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
3964,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4110,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4133,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4158,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4159,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4391,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
4803,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
6893,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
9198,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
9242,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
14139,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
14177,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
14348,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
14832,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
15413,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
15446,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
17319,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
19125,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
19434,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
19792,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
19825,8,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.005
9222,8,Yes,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Unknown,Unknown,0.005
15868,7,No,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,0.005
17157,7,Yes,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Unknown,0.005
17302,7,No,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,0.005
17059,7,No,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,0.005
17006,7,Yes,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Unknown,0.005
14501,7,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,0.005
14534,7,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
14575,7,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
14602,7,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.005
963,7,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriales_unclassified,Coriobacteriales_unclassified,0.005
14398,7,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Unknown,Unknown,0.005
14328,7,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.005
14786,7,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.005
14815,7,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.005
1894,7,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.005
1865,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Unknown,0.005
1912,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Unknown,0.005
1967,7,No,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,0.005
1981,7,No,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,0.005
1990,7,No,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,0.005
1989,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Unknown,0.005
1516,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.005
1430,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
1596,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
1670,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
1964,7,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.005
